"location","genotype","id","block","mean_DL","mean_PP","mean_Rad","mean_SWE","mean_Tmax","mean_Tmin","mean_VPD","mean_Tmean","mean_ET0_HS","mean_DT","mean_TT","total_GDD","total_PP","total_Tmean","HTC"
"oa","g3","OAC Moon",4,15.415378125,3.485625,18.9088574695719,0,24.7284375,13.5115625,1.5748821875,19.12,5.00591019215277,11.216875,14.12,135100.16,33350.46,182940.16,1.82302562761506
"pn","g1","OAC Constellation",1,15.199889295393,4.50536585365854,19.8316754032512,0,23.4570731707317,12.0151219512195,1.42430048780488,17.7360975609756,4.84499370604392,11.4419512195122,12.7360975609756,158220.54,55970.16,220335.54,2.54022387854451
"pn","g1","OAC Constellation",2,15.199889295393,4.50536585365854,19.8316754032512,0,23.4570731707317,12.0151219512195,1.42430048780488,17.7360975609756,4.84499370604392,11.4419512195122,12.7360975609756,158220.54,55970.16,220335.54,2.54022387854451
"pn","g1","OAC Constellation",3,15.199889295393,4.50536585365854,19.8316754032512,0,23.4570731707317,12.0151219512195,1.42430048780488,17.7360975609756,4.84499370604392,11.4419512195122,12.7360975609756,158220.54,55970.16,220335.54,2.54022387854451
"pn","g1","OAC Constellation",4,15.199889295393,4.50536585365854,19.8316754032512,0,23.4570731707317,12.0151219512195,1.42430048780488,17.7360975609756,4.84499370604392,11.4419512195122,12.7360975609756,158220.54,55970.16,220335.54,2.54022387854451
"pn","g2","OAC Virgo",1,15.1822785984848,4.34090909090909,19.6386073376705,0,23.4852272727273,12.2434090909091,1.446585,17.8643181818182,4.80783893003005,11.2418181818182,12.8643181818182,171507.09,57873,238167.09,2.42993269976973
"pn","g2","OAC Virgo",2,15.1822785984848,4.34090909090909,19.6386073376705,0,23.4852272727273,12.2434090909091,1.446585,17.8643181818182,4.80783893003005,11.2418181818182,12.8643181818182,171507.09,57873,238167.09,2.42993269976973
"pn","g2","OAC Virgo",3,15.1822785984848,4.34090909090909,19.6386073376705,0,23.4852272727273,12.2434090909091,1.446585,17.8643181818182,4.80783893003005,11.2418181818182,12.8643181818182,171507.09,57873,238167.09,2.42993269976973
"pn","g2","OAC Virgo",4,15.1822785984848,4.34090909090909,19.6386073376705,0,23.4852272727273,12.2434090909091,1.446585,17.8643181818182,4.80783893003005,11.2418181818182,12.8643181818182,171507.09,57873,238167.09,2.42993269976973
"pn","g3","OAC Moon",1,15.1943687830688,4.53285714285714,19.635152408269,0,23.435,12.1019047619048,1.43273928571429,17.7684523809524,4.82096837571599,11.3330952380952,12.7684523809524,162491.325,57685.14,226121.325,2.55107031590231
"pn","g3","OAC Moon",2,15.1943687830688,4.53285714285714,19.635152408269,0,23.435,12.1019047619048,1.43273928571429,17.7684523809524,4.82096837571599,11.3330952380952,12.7684523809524,162491.325,57685.14,226121.325,2.55107031590231
"pn","g3","OAC Moon",3,15.1943687830688,4.53285714285714,19.635152408269,0,23.435,12.1019047619048,1.43273928571429,17.7684523809524,4.82096837571599,11.3330952380952,12.7684523809524,162491.325,57685.14,226121.325,2.55107031590231
"pn","g3","OAC Moon",4,15.1943687830688,4.53285714285714,19.635152408269,0,23.435,12.1019047619048,1.43273928571429,17.7684523809524,4.82096837571599,11.3330952380952,12.7684523809524,162491.325,57685.14,226121.325,2.55107031590231
